datetime,hour,day_of_week,month,is_weekend,season,is_holiday,peak_label,tariff_inr,solar_generation_kw,consumption_kw,surplus_kw,battery_soc_kwh,grid_import_kw,grid_export_kw,action,tariff_lag_1h,tariff_lag_24h,tariff_lag_168h,tariff_next_6h_avg,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos
2023-01-05 05:00:00,5,3,1,0,winter,0,off_peak,2.312,0.043,0.477,-0.434,0.0,0.434,0.0,USE,2.163,2.33,2.331,2.3373333333333335,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 06:00:00,6,3,1,0,winter,0,mid_peak,4.224,0.139,1.14,-1.001,0.0,1.001,0.0,USE,2.312,4.289,2.331,2.6381666666666668,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 07:00:00,7,3,1,0,winter,0,mid_peak,4.155,0.275,1.977,-1.702,0.0,1.702,0.0,USE,4.224,3.977,2.331,2.9283333333333332,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 08:00:00,8,3,1,0,winter,0,mid_peak,4.251,0.846,2.503,-1.657,0.0,1.657,0.0,USE,4.155,4.242,2.331,3.2408333333333332,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 09:00:00,9,3,1,0,winter,0,mid_peak,4.336,1.437,1.874,-0.437,0.0,0.437,0.0,USE,4.251,4.329,2.331,3.5734999999999997,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 10:00:00,10,3,1,0,winter,0,peak_day,3.133,2.066,0.899,1.167,0.0,0.0,0.0,STORE,4.336,3.072,2.331,3.7351666666666667,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 11:00:00,11,3,1,0,winter,0,peak_day,2.876,2.704,0.888,1.816,1.05,0.0,0.0,STORE,3.133,2.772,2.331,3.829166666666667,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 12:00:00,12,3,1,0,winter,0,peak_day,2.889,2.596,0.856,1.74,2.685,0.0,0.0,STORE,2.876,2.729,2.331,3.606666666666667,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 13:00:00,13,3,1,0,winter,0,peak_day,2.839,2.231,0.971,1.26,4.251,0.0,1.26,EXPORT,2.889,2.775,2.331,3.3873333333333338,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 14:00:00,14,3,1,0,winter,0,mid_peak,3.987,2.13,0.898,1.232,4.251,0.0,1.232,EXPORT,2.839,4.412,2.331,3.3433333333333333,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 15:00:00,15,3,1,0,winter,0,mid_peak,4.271,1.109,0.893,0.216,4.251,0.0,0.216,EXPORT,3.987,4.324,2.331,3.3325,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 16:00:00,16,3,1,0,winter,0,mid_peak,4.284,0.896,1.448,-0.552,4.251,0.552,0.0,USE,4.271,4.196,2.331,3.5243333333333333,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 17:00:00,17,3,1,0,winter,0,mid_peak,4.644,0.447,1.869,-1.422,4.251,1.422,0.0,USE,4.284,4.352,2.331,3.8190000000000004,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 18:00:00,18,3,1,0,winter,0,peak_eve,6.621,0.166,2.869,-2.703,4.251,0.0,0.0,USE,4.644,6.665,2.331,4.441,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 19:00:00,19,3,1,0,winter,0,peak_eve,6.695,0.054,3.083,-3.029,1.247,1.906,0.0,USE,6.621,6.795,2.331,5.083666666666667,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 20:00:00,20,3,1,0,winter,0,peak_eve,6.645,0.01,2.899,-2.889,0.0,2.889,0.0,USE,6.695,6.545,2.331,5.526666666666667,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 21:00:00,21,3,1,0,winter,0,peak_eve,6.475,0.003,2.118,-2.115,0.0,2.115,0.0,USE,6.645,6.601,2.331,5.893999999999999,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 22:00:00,22,3,1,0,winter,0,peak_eve,6.821,0.001,0.873,-0.872,0.0,0.872,0.0,USE,6.475,6.591,2.331,6.316833333333334,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-05 23:00:00,23,3,1,0,winter,0,off_peak,2.488,0.0,0.665,-0.665,0.0,0.665,0.0,USE,6.821,2.155,2.331,5.9575000000000005,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2023-01-06 00:00:00,0,4,1,0,winter,0,off_peak,2.494,0.0,0.633,-0.633,0.0,0.633,0.0,USE,2.488,2.419,2.331,5.269666666666667,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 01:00:00,1,4,1,0,winter,0,off_peak,2.239,0.0,0.716,-0.716,0.0,0.716,0.0,USE,2.494,2.414,2.331,4.527,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 02:00:00,2,4,1,0,winter,0,off_peak,2.585,0.001,0.573,-0.572,0.0,0.572,0.0,USE,2.239,2.376,2.331,3.8503333333333334,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 03:00:00,3,4,1,0,winter,0,off_peak,2.165,0.005,0.31,-0.305,0.0,0.305,0.0,USE,2.585,2.34,2.331,3.1319999999999997,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 04:00:00,4,4,1,0,winter,0,off_peak,2.463,0.017,0.528,-0.511,0.0,0.511,0.0,USE,2.165,2.163,2.331,2.405666666666667,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 05:00:00,5,4,1,0,winter,0,off_peak,2.704,0.059,0.613,-0.554,0.0,0.554,0.0,USE,2.463,2.312,2.331,2.441666666666667,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 06:00:00,6,4,1,0,winter,0,mid_peak,4.126,0.151,1.127,-0.976,0.0,0.976,0.0,USE,2.704,4.224,2.331,2.7136666666666667,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 07:00:00,7,4,1,0,winter,0,mid_peak,4.19,0.482,1.873,-1.391,0.0,1.391,0.0,USE,4.126,4.155,2.331,3.0388333333333333,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 08:00:00,8,4,1,0,winter,0,mid_peak,4.29,0.823,2.556,-1.733,0.0,1.733,0.0,USE,4.19,4.251,2.331,3.3230000000000004,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 09:00:00,9,4,1,0,winter,0,mid_peak,4.199,1.152,1.848,-0.696,0.0,0.696,0.0,USE,4.29,4.336,2.331,3.6620000000000004,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 10:00:00,10,4,1,0,winter,0,peak_day,2.617,2.563,1.026,1.537,0.0,0.0,0.0,STORE,4.199,3.133,2.331,3.687666666666667,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 11:00:00,11,4,1,0,winter,0,peak_day,2.86,2.945,0.836,2.109,1.383,0.0,0.0,STORE,2.617,2.876,2.331,3.7136666666666667,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 12:00:00,12,4,1,0,winter,0,peak_day,2.691,3.316,0.866,2.45,3.281,0.0,0.54,STORE,2.86,2.889,2.331,3.4744999999999995,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 13:00:00,13,4,1,0,winter,0,peak_day,2.921,2.003,0.846,1.157,5.0,0.0,1.157,EXPORT,2.691,2.839,2.331,3.263,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 14:00:00,14,4,1,0,winter,0,mid_peak,4.137,1.898,0.758,1.14,5.0,0.0,1.14,EXPORT,2.921,3.987,2.331,3.2374999999999994,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 15:00:00,15,4,1,0,winter,0,mid_peak,4.507,1.507,0.729,0.778,5.0,0.0,0.778,EXPORT,4.137,4.271,2.331,3.288833333333333,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 16:00:00,16,4,1,0,winter,0,mid_peak,4.158,0.32,1.184,-0.864,5.0,0.864,0.0,USE,4.507,4.284,2.331,3.545666666666666,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 17:00:00,17,4,1,0,winter,0,mid_peak,4.227,0.312,1.793,-1.481,5.0,1.481,0.0,USE,4.158,4.644,2.331,3.7735,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 18:00:00,18,4,1,0,winter,0,peak_eve,6.772,0.171,2.995,-2.824,5.0,0.0,0.0,USE,4.227,6.621,2.331,4.453666666666667,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 19:00:00,19,4,1,0,winter,0,peak_eve,6.465,0.041,3.409,-3.368,1.862,1.692,0.0,USE,6.772,6.695,2.331,5.044333333333333,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 20:00:00,20,4,1,0,winter,0,peak_eve,6.684,0.019,2.843,-2.824,0.0,2.824,0.0,USE,6.465,6.645,2.331,5.468833333333333,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 21:00:00,21,4,1,0,winter,0,peak_eve,6.846,0.005,1.737,-1.732,0.0,1.732,0.0,USE,6.684,6.475,2.331,5.858666666666667,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 22:00:00,22,4,1,0,winter,0,peak_eve,6.409,0.001,0.676,-0.675,0.0,0.675,0.0,USE,6.846,6.821,2.331,6.233833333333333,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-06 23:00:00,23,4,1,0,winter,0,off_peak,2.403,0.0,0.572,-0.572,0.0,0.572,0.0,USE,6.409,2.488,2.331,5.929833333333334,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2023-01-07 00:00:00,0,5,1,1,winter,0,off_peak,2.295,0.0,0.618,-0.618,0.0,0.618,0.0,USE,2.403,2.494,2.331,5.183666666666666,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 01:00:00,1,5,1,1,winter,0,off_peak,2.374,0.0,0.392,-0.392,0.0,0.392,0.0,USE,2.295,2.239,2.331,4.501833333333333,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 02:00:00,2,5,1,1,winter,0,off_peak,2.071,0.001,0.657,-0.656,0.0,0.656,0.0,USE,2.374,2.585,2.331,3.733,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 03:00:00,3,5,1,1,winter,0,off_peak,2.058,0.004,0.606,-0.602,0.0,0.602,0.0,USE,2.071,2.165,2.331,2.935,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 04:00:00,4,5,1,1,winter,0,off_peak,2.335,0.014,0.28,-0.266,0.0,0.266,0.0,USE,2.058,2.463,2.331,2.2560000000000002,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 05:00:00,5,5,1,1,winter,0,off_peak,2.301,0.039,0.517,-0.478,0.0,0.478,0.0,USE,2.335,2.704,2.331,2.2390000000000003,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 06:00:00,6,5,1,1,winter,0,mid_peak,4.099,0.079,1.109,-1.03,0.0,1.03,0.0,USE,2.301,4.126,2.331,2.5396666666666667,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 07:00:00,7,5,1,1,winter,0,mid_peak,4.113,0.252,1.905,-1.653,0.0,1.653,0.0,USE,4.099,4.19,2.331,2.8295,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 08:00:00,8,5,1,1,winter,0,mid_peak,3.959,0.473,2.806,-2.333,0.0,2.333,0.0,USE,4.113,4.29,2.331,3.144166666666667,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 09:00:00,9,5,1,1,winter,0,mid_peak,4.096,1.409,2.266,-0.857,0.0,0.857,0.0,USE,3.959,4.199,2.331,3.4838333333333336,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 10:00:00,10,5,1,1,winter,0,peak_day,2.751,1.935,1.259,0.676,0.0,0.0,0.0,STORE,4.096,2.617,2.331,3.5531666666666673,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 11:00:00,11,5,1,1,winter,0,peak_day,2.6,3.128,1.056,2.072,0.608,0.0,0.0,STORE,2.751,2.86,2.331,3.603,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 12:00:00,12,5,1,1,winter,0,peak_day,2.987,2.758,0.868,1.89,2.473,0.0,0.0,STORE,2.6,2.691,2.331,3.417666666666667,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 13:00:00,13,5,1,1,winter,0,peak_day,2.779,2.962,1.022,1.94,4.174,0.0,1.94,EXPORT,2.987,2.921,2.331,3.1953333333333336,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 14:00:00,14,5,1,1,winter,0,mid_peak,3.883,1.687,0.948,0.739,4.174,0.0,0.739,EXPORT,2.779,4.137,2.331,3.1826666666666665,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 15:00:00,15,5,1,1,winter,0,mid_peak,4.16,1.557,1.032,0.525,4.174,0.0,0.525,EXPORT,3.883,4.507,2.331,3.1933333333333334,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 16:00:00,16,5,1,1,winter,0,mid_peak,3.915,0.771,1.226,-0.455,4.174,0.455,0.0,USE,4.16,4.158,2.331,3.387333333333333,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 17:00:00,17,5,1,1,winter,0,mid_peak,4.179,0.318,1.798,-1.48,4.174,1.48,0.0,USE,3.915,4.227,2.331,3.6505000000000005,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 18:00:00,18,5,1,1,winter,0,peak_eve,6.491,0.18,3.072,-2.892,4.174,0.0,0.0,USE,4.179,6.772,2.331,4.2345,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 19:00:00,19,5,1,1,winter,0,peak_eve,6.194,0.049,3.479,-3.43,0.961,2.565,0.0,USE,6.491,6.465,2.331,4.8036666666666665,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 20:00:00,20,5,1,1,winter,0,peak_eve,6.462,0.019,2.934,-2.915,0.0,2.915,0.0,USE,6.194,6.684,2.331,5.2335,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 21:00:00,21,5,1,1,winter,0,peak_eve,6.379,0.003,2.207,-2.204,0.0,2.204,0.0,USE,6.462,6.846,2.331,5.603333333333333,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 22:00:00,22,5,1,1,winter,0,peak_eve,6.441,0.001,0.819,-0.818,0.0,0.818,0.0,USE,6.379,6.409,2.331,6.024333333333334,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-07 23:00:00,23,5,1,1,winter,0,off_peak,2.541,0.0,0.748,-0.748,0.0,0.748,0.0,USE,6.441,2.403,2.331,5.751333333333332,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2023-01-08 00:00:00,0,6,1,1,winter,0,off_peak,2.219,0.0,0.846,-0.846,0.0,0.846,0.0,USE,2.541,2.295,2.331,5.0393333333333326,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 01:00:00,1,6,1,1,winter,0,off_peak,2.143,0.0,0.65,-0.65,0.0,0.65,0.0,USE,2.219,2.374,2.236,4.364166666666667,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 02:00:00,2,6,1,1,winter,0,off_peak,2.123,0.0,0.461,-0.461,0.0,0.461,0.0,USE,2.143,2.071,2.353,3.641,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 03:00:00,3,6,1,1,winter,0,off_peak,2.134,0.005,0.717,-0.712,0.0,0.712,0.0,USE,2.123,2.058,2.485,2.9335,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 04:00:00,4,6,1,1,winter,0,off_peak,2.245,0.013,0.535,-0.522,0.0,0.522,0.0,USE,2.134,2.335,2.221,2.234166666666667,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 05:00:00,5,6,1,1,winter,0,off_peak,2.307,0.028,0.546,-0.518,0.0,0.518,0.0,USE,2.245,2.301,2.221,2.1951666666666667,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 06:00:00,6,6,1,1,winter,0,mid_peak,4.103,0.104,1.095,-0.991,0.0,0.991,0.0,USE,2.307,4.099,4.298,2.5091666666666668,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 07:00:00,7,6,1,1,winter,0,mid_peak,4.185,0.329,2.247,-1.918,0.0,1.918,0.0,USE,4.103,4.113,4.176,2.8495000000000004,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 08:00:00,8,6,1,1,winter,0,mid_peak,4.063,0.882,2.711,-1.829,0.0,1.829,0.0,USE,4.185,3.959,3.991,3.172833333333333,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 09:00:00,9,6,1,1,winter,0,mid_peak,4.279,1.535,1.941,-0.406,0.0,0.406,0.0,USE,4.063,4.096,4.143,3.530333333333333,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 10:00:00,10,6,1,1,winter,0,peak_day,2.668,1.599,1.353,0.246,0.0,0.0,0.0,STORE,4.279,2.751,2.638,3.6008333333333336,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 11:00:00,11,6,1,1,winter,0,peak_day,3.116,2.364,0.789,1.575,0.221,0.0,0.0,STORE,2.668,2.6,2.638,3.7356666666666665,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 12:00:00,12,6,1,1,winter,0,peak_day,2.801,3.224,0.968,2.256,1.639,0.0,0.0,STORE,3.116,2.987,2.744,3.518666666666667,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 13:00:00,13,6,1,1,winter,0,peak_day,2.579,2.884,0.879,2.005,3.669,0.0,0.526,STORE,2.801,2.779,2.421,3.251,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 14:00:00,14,6,1,1,winter,0,mid_peak,3.901,2.087,1.042,1.045,5.0,0.0,1.045,EXPORT,2.579,3.883,3.803,3.224,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 15:00:00,15,6,1,1,winter,0,mid_peak,4.134,1.428,0.981,0.447,5.0,0.0,0.447,EXPORT,3.901,4.16,3.977,3.199833333333333,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 16:00:00,16,6,1,1,winter,0,mid_peak,4.028,0.777,1.129,-0.352,5.0,0.352,0.0,USE,4.134,3.915,3.909,3.4265000000000003,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 17:00:00,17,6,1,1,winter,0,mid_peak,4.168,0.376,2.005,-1.629,5.0,1.629,0.0,USE,4.028,4.179,4.108,3.6018333333333334,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 18:00:00,18,6,1,1,winter,0,peak_eve,6.388,0.188,2.907,-2.719,5.0,0.0,0.0,USE,4.168,6.491,6.181,4.199666666666666,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 19:00:00,19,6,1,1,winter,0,peak_eve,6.307,0.071,3.561,-3.49,1.979,1.709,0.0,USE,6.388,6.194,6.106,4.821,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 20:00:00,20,6,1,1,winter,0,peak_eve,6.19,0.018,2.97,-2.952,0.0,2.952,0.0,USE,6.307,6.462,6.537,5.2025,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 21:00:00,21,6,1,1,winter,0,peak_eve,6.09,0.004,2.245,-2.241,0.0,2.241,0.0,USE,6.19,6.379,6.284,5.5285,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2023-01-08 22:00:00,22,6,1,1,winter,0,peak_eve,6.251,0.001,0.872,-0.871,0.0,0.871,0.0,USE,6.09,6.441,6.328,5.899,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
